"startTime";"endTime";"Wind power generation - 15 min data"
"2026-03-16T01:30:00.000Z";"2026-03-16T01:45:00.000Z";3507.25
"2026-03-16T01:45:00.000Z";"2026-03-16T02:00:00.000Z";3449.63
"2026-03-16T02:00:00.000Z";"2026-03-16T02:15:00.000Z";3436.44
"2026-03-16T02:15:00.000Z";"2026-03-16T02:30:00.000Z";3440.61
"2026-03-16T02:30:00.000Z";"2026-03-16T02:45:00.000Z";3435.87
"2026-03-16T02:45:00.000Z";"2026-03-16T03:00:00.000Z";3405.65
"2026-03-16T03:00:00.000Z";"2026-03-16T03:15:00.000Z";3408.57
"2026-03-16T03:15:00.000Z";"2026-03-16T03:30:00.000Z";3395.63
"2026-03-16T03:30:00.000Z";"2026-03-16T03:45:00.000Z";3409.31
"2026-03-16T03:45:00.000Z";"2026-03-16T04:00:00.000Z";3439.37
"2026-03-16T04:00:00.000Z";"2026-03-16T04:15:00.000Z";3436.64
"2026-03-16T04:15:00.000Z";"2026-03-16T04:30:00.000Z";3465.05
"2026-03-16T04:30:00.000Z";"2026-03-16T04:45:00.000Z";3483.58
"2026-03-16T04:45:00.000Z";"2026-03-16T05:00:00.000Z";3519.79
"2026-03-16T05:00:00.000Z";"2026-03-16T05:15:00.000Z";3476.99
"2026-03-16T05:15:00.000Z";"2026-03-16T05:30:00.000Z";3491.14
"2026-03-16T05:30:00.000Z";"2026-03-16T05:45:00.000Z";3481.67
"2026-03-16T05:45:00.000Z";"2026-03-16T06:00:00.000Z";3533.48
"2026-03-16T06:00:00.000Z";"2026-03-16T06:15:00.000Z";3535.19
"2026-03-16T06:15:00.000Z";"2026-03-16T06:30:00.000Z";3556.9
"2026-03-16T06:30:00.000Z";"2026-03-16T06:45:00.000Z";3571.74
"2026-03-16T06:45:00.000Z";"2026-03-16T07:00:00.000Z";3524.01
"2026-03-16T07:00:00.000Z";"2026-03-16T07:15:00.000Z";3468.28
"2026-03-16T07:15:00.000Z";"2026-03-16T07:30:00.000Z";3301.75
"2026-03-16T07:30:00.000Z";"2026-03-16T07:45:00.000Z";3194.38
"2026-03-16T07:45:00.000Z";"2026-03-16T08:00:00.000Z";3343.78
"2026-03-16T08:00:00.000Z";"2026-03-16T08:15:00.000Z";3335.46
"2026-03-16T08:15:00.000Z";"2026-03-16T08:30:00.000Z";3143.27
"2026-03-16T08:30:00.000Z";"2026-03-16T08:45:00.000Z";3083.56
"2026-03-16T08:45:00.000Z";"2026-03-16T09:00:00.000Z";3060.01
"2026-03-16T09:00:00.000Z";"2026-03-16T09:15:00.000Z";3146.36
"2026-03-16T09:15:00.000Z";"2026-03-16T09:30:00.000Z";3251.15
"2026-03-16T09:30:00.000Z";"2026-03-16T09:45:00.000Z";3243.3
"2026-03-16T09:45:00.000Z";"2026-03-16T10:00:00.000Z";3272.08
"2026-03-16T10:00:00.000Z";"2026-03-16T10:15:00.000Z";3387.03
"2026-03-16T10:15:00.000Z";"2026-03-16T10:30:00.000Z";3352.33
"2026-03-16T10:30:00.000Z";"2026-03-16T10:45:00.000Z";3329.66
"2026-03-16T10:45:00.000Z";"2026-03-16T11:00:00.000Z";3310.97
"2026-03-16T11:00:00.000Z";"2026-03-16T11:15:00.000Z";3353.58
"2026-03-16T11:15:00.000Z";"2026-03-16T11:30:00.000Z";3479.31
"2026-03-16T11:30:00.000Z";"2026-03-16T11:45:00.000Z";3588.1
"2026-03-16T11:45:00.000Z";"2026-03-16T12:00:00.000Z";3597.67
"2026-03-16T12:00:00.000Z";"2026-03-16T12:15:00.000Z";3731.61
"2026-03-16T12:15:00.000Z";"2026-03-16T12:30:00.000Z";3804.84
"2026-03-16T12:30:00.000Z";"2026-03-16T12:45:00.000Z";3730.74
"2026-03-16T12:45:00.000Z";"2026-03-16T13:00:00.000Z";3649.62
"2026-03-16T13:00:00.000Z";"2026-03-16T13:15:00.000Z";3527.82
"2026-03-16T13:15:00.000Z";"2026-03-16T13:30:00.000Z";3536.85
"2026-03-16T13:30:00.000Z";"2026-03-16T13:45:00.000Z";3618.95
"2026-03-16T13:45:00.000Z";"2026-03-16T14:00:00.000Z";3541.78
"2026-03-16T14:00:00.000Z";"2026-03-16T14:15:00.000Z";3301.49
"2026-03-16T14:15:00.000Z";"2026-03-16T14:30:00.000Z";3339.43
"2026-03-16T14:30:00.000Z";"2026-03-16T14:45:00.000Z";3263.31
"2026-03-16T14:45:00.000Z";"2026-03-16T15:00:00.000Z";3291.13
"2026-03-16T15:00:00.000Z";"2026-03-16T15:15:00.000Z";3475.16
"2026-03-16T15:15:00.000Z";"2026-03-16T15:30:00.000Z";3642.03
"2026-03-16T15:30:00.000Z";"2026-03-16T15:45:00.000Z";3773.33
"2026-03-16T15:45:00.000Z";"2026-03-16T16:00:00.000Z";3936.3
"2026-03-16T16:00:00.000Z";"2026-03-16T16:15:00.000Z";4077.84
"2026-03-16T16:15:00.000Z";"2026-03-16T16:30:00.000Z";4225.59
"2026-03-16T16:30:00.000Z";"2026-03-16T16:45:00.000Z";4286.89
"2026-03-16T16:45:00.000Z";"2026-03-16T17:00:00.000Z";4390.84
"2026-03-16T17:00:00.000Z";"2026-03-16T17:15:00.000Z";4512.07
"2026-03-16T17:15:00.000Z";"2026-03-16T17:30:00.000Z";4616.49
"2026-03-16T17:30:00.000Z";"2026-03-16T17:45:00.000Z";4754.49
"2026-03-16T17:45:00.000Z";"2026-03-16T18:00:00.000Z";4848.03
"2026-03-16T18:00:00.000Z";"2026-03-16T18:15:00.000Z";4785.59
"2026-03-16T18:15:00.000Z";"2026-03-16T18:30:00.000Z";4902.05
"2026-03-16T18:30:00.000Z";"2026-03-16T18:45:00.000Z";5103.94
"2026-03-16T18:45:00.000Z";"2026-03-16T19:00:00.000Z";5137.67
"2026-03-16T19:00:00.000Z";"2026-03-16T19:15:00.000Z";5005.92
"2026-03-16T19:15:00.000Z";"2026-03-16T19:30:00.000Z";5013.35
"2026-03-16T19:30:00.000Z";"2026-03-16T19:45:00.000Z";5055.59
"2026-03-16T19:45:00.000Z";"2026-03-16T20:00:00.000Z";4977.72
"2026-03-16T20:00:00.000Z";"2026-03-16T20:15:00.000Z";5021.9
"2026-03-16T20:15:00.000Z";"2026-03-16T20:30:00.000Z";4996.55
"2026-03-16T20:30:00.000Z";"2026-03-16T20:45:00.000Z";4977.12
"2026-03-16T20:45:00.000Z";"2026-03-16T21:00:00.000Z";4944.42
"2026-03-16T21:00:00.000Z";"2026-03-16T21:15:00.000Z";4997.66
"2026-03-16T21:15:00.000Z";"2026-03-16T21:30:00.000Z";4890.62
"2026-03-16T21:30:00.000Z";"2026-03-16T21:45:00.000Z";4863.74
"2026-03-16T21:45:00.000Z";"2026-03-16T22:00:00.000Z";4565.99
"2026-03-16T22:00:00.000Z";"2026-03-16T22:15:00.000Z";4504.53
"2026-03-16T22:15:00.000Z";"2026-03-16T22:30:00.000Z";4479.85
"2026-03-16T22:30:00.000Z";"2026-03-16T22:45:00.000Z";4385.11
"2026-03-16T22:45:00.000Z";"2026-03-16T23:00:00.000Z";4395.5
"2026-03-16T23:00:00.000Z";"2026-03-16T23:15:00.000Z";4343.51
"2026-03-16T23:15:00.000Z";"2026-03-16T23:30:00.000Z";4136.88
"2026-03-16T23:30:00.000Z";"2026-03-16T23:45:00.000Z";4109.2
"2026-03-16T23:45:00.000Z";"2026-03-17T00:00:00.000Z";4233
"2026-03-17T00:00:00.000Z";"2026-03-17T00:15:00.000Z";4261.17
"2026-03-17T00:15:00.000Z";"2026-03-17T00:30:00.000Z";4340.43
"2026-03-17T00:30:00.000Z";"2026-03-17T00:45:00.000Z";4260.14
"2026-03-17T00:45:00.000Z";"2026-03-17T01:00:00.000Z";4246.34
"2026-03-17T01:00:00.000Z";"2026-03-17T01:15:00.000Z";4233.26
"2026-03-17T01:15:00.000Z";"2026-03-17T01:30:00.000Z";4217.7
"2026-03-17T01:30:00.000Z";"2026-03-17T01:45:00.000Z";4246.52
"2026-03-17T01:45:00.000Z";"2026-03-17T02:00:00.000Z";4306.75
"2026-03-17T02:00:00.000Z";"2026-03-17T02:15:00.000Z";4102.74
"2026-03-17T02:15:00.000Z";"2026-03-17T02:30:00.000Z";3923.02
"2026-03-17T02:30:00.000Z";"2026-03-17T02:45:00.000Z";4005.98
"2026-03-17T02:45:00.000Z";"2026-03-17T03:00:00.000Z";3984
"2026-03-17T03:00:00.000Z";"2026-03-17T03:15:00.000Z";3920.02
"2026-03-17T03:15:00.000Z";"2026-03-17T03:30:00.000Z";3898.76
"2026-03-17T03:30:00.000Z";"2026-03-17T03:45:00.000Z";3904.08
"2026-03-17T03:45:00.000Z";"2026-03-17T04:00:00.000Z";3941.39
"2026-03-17T04:00:00.000Z";"2026-03-17T04:15:00.000Z";3871.11
"2026-03-17T04:15:00.000Z";"2026-03-17T04:30:00.000Z";3857.22
"2026-03-17T04:30:00.000Z";"2026-03-17T04:45:00.000Z";3799.68
"2026-03-17T04:45:00.000Z";"2026-03-17T05:00:00.000Z";3754.63
"2026-03-17T05:00:00.000Z";"2026-03-17T05:15:00.000Z";3691.02
"2026-03-17T05:15:00.000Z";"2026-03-17T05:30:00.000Z";3664.46
"2026-03-17T05:30:00.000Z";"2026-03-17T05:45:00.000Z";3622.22
"2026-03-17T05:45:00.000Z";"2026-03-17T06:00:00.000Z";3730
"2026-03-17T06:00:00.000Z";"2026-03-17T06:15:00.000Z";3560.64
"2026-03-17T06:15:00.000Z";"2026-03-17T06:30:00.000Z";3419.71
"2026-03-17T06:30:00.000Z";"2026-03-17T06:45:00.000Z";3445.42
"2026-03-17T06:45:00.000Z";"2026-03-17T07:00:00.000Z";3590.43
"2026-03-17T07:00:00.000Z";"2026-03-17T07:15:00.000Z";3595.31
"2026-03-17T07:15:00.000Z";"2026-03-17T07:30:00.000Z";3369.68
"2026-03-17T07:30:00.000Z";"2026-03-17T07:45:00.000Z";3465.01
"2026-03-17T07:45:00.000Z";"2026-03-17T08:00:00.000Z";3488.25
"2026-03-17T08:00:00.000Z";"2026-03-17T08:15:00.000Z";3556.29
"2026-03-17T08:15:00.000Z";"2026-03-17T08:30:00.000Z";3650.41
"2026-03-17T08:30:00.000Z";"2026-03-17T08:45:00.000Z";3633.88
"2026-03-17T08:45:00.000Z";"2026-03-17T09:00:00.000Z";3757.45
"2026-03-17T09:00:00.000Z";"2026-03-17T09:15:00.000Z";3759.61
"2026-03-17T09:15:00.000Z";"2026-03-17T09:30:00.000Z";3728.65
"2026-03-17T09:30:00.000Z";"2026-03-17T09:45:00.000Z";3673.2
"2026-03-17T09:45:00.000Z";"2026-03-17T10:00:00.000Z";3725.53
"2026-03-17T10:00:00.000Z";"2026-03-17T10:15:00.000Z";3730.26
"2026-03-17T10:15:00.000Z";"2026-03-17T10:30:00.000Z";3650.7
"2026-03-17T10:30:00.000Z";"2026-03-17T10:45:00.000Z";3618.88
"2026-03-17T10:45:00.000Z";"2026-03-17T11:00:00.000Z";3640.83
"2026-03-17T11:00:00.000Z";"2026-03-17T11:15:00.000Z";3627.89
"2026-03-17T11:15:00.000Z";"2026-03-17T11:30:00.000Z";3595.67
"2026-03-17T11:30:00.000Z";"2026-03-17T11:45:00.000Z";3675.26
"2026-03-17T11:45:00.000Z";"2026-03-17T12:00:00.000Z";3797.63
"2026-03-17T12:00:00.000Z";"2026-03-17T12:15:00.000Z";3744.32
"2026-03-17T12:15:00.000Z";"2026-03-17T12:30:00.000Z";3690.47
"2026-03-17T12:30:00.000Z";"2026-03-17T12:45:00.000Z";3711.17
"2026-03-17T12:45:00.000Z";"2026-03-17T13:00:00.000Z";3759.84
"2026-03-17T13:00:00.000Z";"2026-03-17T13:15:00.000Z";3770.01
"2026-03-17T13:15:00.000Z";"2026-03-17T13:30:00.000Z";3888.25
"2026-03-17T13:30:00.000Z";"2026-03-17T13:45:00.000Z";3933.31
"2026-03-17T13:45:00.000Z";"2026-03-17T14:00:00.000Z";3959.43
"2026-03-17T14:00:00.000Z";"2026-03-17T14:15:00.000Z";3978.02
"2026-03-17T14:15:00.000Z";"2026-03-17T14:30:00.000Z";4020.5
"2026-03-17T14:30:00.000Z";"2026-03-17T14:45:00.000Z";4098.9
"2026-03-17T14:45:00.000Z";"2026-03-17T15:00:00.000Z";4180.59
"2026-03-17T15:00:00.000Z";"2026-03-17T15:15:00.000Z";4269.02
"2026-03-17T15:15:00.000Z";"2026-03-17T15:30:00.000Z";4298.84
"2026-03-17T15:30:00.000Z";"2026-03-17T15:45:00.000Z";4383.69
"2026-03-17T15:45:00.000Z";"2026-03-17T16:00:00.000Z";4470.88
"2026-03-17T16:00:00.000Z";"2026-03-17T16:15:00.000Z";4649.41
"2026-03-17T16:15:00.000Z";"2026-03-17T16:30:00.000Z";4770.75
"2026-03-17T16:30:00.000Z";"2026-03-17T16:45:00.000Z";4778.92
"2026-03-17T16:45:00.000Z";"2026-03-17T17:00:00.000Z";4922.3
"2026-03-17T17:00:00.000Z";"2026-03-17T17:15:00.000Z";5126.45
"2026-03-17T17:15:00.000Z";"2026-03-17T17:30:00.000Z";5363.41
"2026-03-17T17:30:00.000Z";"2026-03-17T17:45:00.000Z";5536.09
"2026-03-17T17:45:00.000Z";"2026-03-17T18:00:00.000Z";5631.01
"2026-03-17T18:00:00.000Z";"2026-03-17T18:15:00.000Z";5750.07
"2026-03-17T18:15:00.000Z";"2026-03-17T18:30:00.000Z";5788.35
"2026-03-17T18:30:00.000Z";"2026-03-17T18:45:00.000Z";5849.56
"2026-03-17T18:45:00.000Z";"2026-03-17T19:00:00.000Z";5857.3
"2026-03-17T19:00:00.000Z";"2026-03-17T19:15:00.000Z";5885.79
"2026-03-17T19:15:00.000Z";"2026-03-17T19:30:00.000Z";5692.32
"2026-03-17T19:30:00.000Z";"2026-03-17T19:45:00.000Z";5680.2
"2026-03-17T19:45:00.000Z";"2026-03-17T20:00:00.000Z";5747.09
"2026-03-17T20:00:00.000Z";"2026-03-17T20:15:00.000Z";5755.78
"2026-03-17T20:15:00.000Z";"2026-03-17T20:30:00.000Z";5700.41
"2026-03-17T20:30:00.000Z";"2026-03-17T20:45:00.000Z";5755.39
"2026-03-17T20:45:00.000Z";"2026-03-17T21:00:00.000Z";5782.43
"2026-03-17T21:00:00.000Z";"2026-03-17T21:15:00.000Z";5732.54
"2026-03-17T21:15:00.000Z";"2026-03-17T21:30:00.000Z";5704.78
"2026-03-17T21:30:00.000Z";"2026-03-17T21:45:00.000Z";5686.33
"2026-03-17T21:45:00.000Z";"2026-03-17T22:00:00.000Z";5585.12
"2026-03-17T22:00:00.000Z";"2026-03-17T22:15:00.000Z";5692.87
"2026-03-17T22:15:00.000Z";"2026-03-17T22:30:00.000Z";5608.7
"2026-03-17T22:30:00.000Z";"2026-03-17T22:45:00.000Z";5561.91
"2026-03-17T22:45:00.000Z";"2026-03-17T23:00:00.000Z";5211.05
"2026-03-17T23:00:00.000Z";"2026-03-17T23:15:00.000Z";5688.54
"2026-03-17T23:15:00.000Z";"2026-03-17T23:30:00.000Z";5941.2
"2026-03-17T23:30:00.000Z";"2026-03-17T23:45:00.000Z";5896.96
"2026-03-17T23:45:00.000Z";"2026-03-18T00:00:00.000Z";5992.03
"2026-03-18T00:00:00.000Z";"2026-03-18T00:15:00.000Z";5898.64
"2026-03-18T00:15:00.000Z";"2026-03-18T00:30:00.000Z";5828.2
"2026-03-18T00:30:00.000Z";"2026-03-18T00:45:00.000Z";5819.78
"2026-03-18T00:45:00.000Z";"2026-03-18T01:00:00.000Z";5784.05
"2026-03-18T01:00:00.000Z";"2026-03-18T01:15:00.000Z";5983.16
"2026-03-18T01:15:00.000Z";"2026-03-18T01:30:00.000Z";5842.45
"2026-03-18T01:30:00.000Z";"2026-03-18T01:45:00.000Z";5977.35
"2026-03-18T01:45:00.000Z";"2026-03-18T02:00:00.000Z";6018.32
"2026-03-18T02:00:00.000Z";"2026-03-18T02:15:00.000Z";5970.61
"2026-03-18T02:15:00.000Z";"2026-03-18T02:30:00.000Z";6001.49
"2026-03-18T02:30:00.000Z";"2026-03-18T02:45:00.000Z";5855.7
"2026-03-18T02:45:00.000Z";"2026-03-18T03:00:00.000Z";5852.99
"2026-03-18T03:00:00.000Z";"2026-03-18T03:15:00.000Z";6030.57
"2026-03-18T03:15:00.000Z";"2026-03-18T03:30:00.000Z";5969.93
"2026-03-18T03:30:00.000Z";"2026-03-18T03:45:00.000Z";6164.31
"2026-03-18T03:45:00.000Z";"2026-03-18T04:00:00.000Z";5932.75
"2026-03-18T04:00:00.000Z";"2026-03-18T04:15:00.000Z";6214.71
"2026-03-18T04:15:00.000Z";"2026-03-18T04:30:00.000Z";6567.55
"2026-03-18T04:30:00.000Z";"2026-03-18T04:45:00.000Z";6630.89
"2026-03-18T04:45:00.000Z";"2026-03-18T05:00:00.000Z";6722.99
"2026-03-18T05:00:00.000Z";"2026-03-18T05:15:00.000Z";6501.31
"2026-03-18T05:15:00.000Z";"2026-03-18T05:30:00.000Z";6606.9
"2026-03-18T05:30:00.000Z";"2026-03-18T05:45:00.000Z";7024.98
"2026-03-18T05:45:00.000Z";"2026-03-18T06:00:00.000Z";7163.52
"2026-03-18T06:00:00.000Z";"2026-03-18T06:15:00.000Z";7146.11
"2026-03-18T06:15:00.000Z";"2026-03-18T06:30:00.000Z";6883.19
"2026-03-18T06:30:00.000Z";"2026-03-18T06:45:00.000Z";6570.24
"2026-03-18T06:45:00.000Z";"2026-03-18T07:00:00.000Z";6581.21
"2026-03-18T07:00:00.000Z";"2026-03-18T07:15:00.000Z";6739
"2026-03-18T07:15:00.000Z";"2026-03-18T07:30:00.000Z";6638.23
"2026-03-18T07:30:00.000Z";"2026-03-18T07:45:00.000Z";6560.2
"2026-03-18T07:45:00.000Z";"2026-03-18T08:00:00.000Z";6472.36
"2026-03-18T08:00:00.000Z";"2026-03-18T08:15:00.000Z";6542.56
"2026-03-18T08:15:00.000Z";"2026-03-18T08:30:00.000Z";6539.91
"2026-03-18T08:30:00.000Z";"2026-03-18T08:45:00.000Z";6461.91
"2026-03-18T08:45:00.000Z";"2026-03-18T09:00:00.000Z";6137.09
"2026-03-18T09:00:00.000Z";"2026-03-18T09:15:00.000Z";6202.72
"2026-03-18T09:15:00.000Z";"2026-03-18T09:30:00.000Z";5980.21
"2026-03-18T09:30:00.000Z";"2026-03-18T09:45:00.000Z";5864.87
"2026-03-18T09:45:00.000Z";"2026-03-18T10:00:00.000Z";5956.55
"2026-03-18T10:00:00.000Z";"2026-03-18T10:15:00.000Z";5924.07
"2026-03-18T10:15:00.000Z";"2026-03-18T10:30:00.000Z";5908.86
"2026-03-18T10:30:00.000Z";"2026-03-18T10:45:00.000Z";5857.37
"2026-03-18T10:45:00.000Z";"2026-03-18T11:00:00.000Z";5836.78
"2026-03-18T11:00:00.000Z";"2026-03-18T11:15:00.000Z";5876.3
"2026-03-18T11:15:00.000Z";"2026-03-18T11:30:00.000Z";5851.14
"2026-03-18T11:30:00.000Z";"2026-03-18T11:45:00.000Z";5831.14
"2026-03-18T11:45:00.000Z";"2026-03-18T12:00:00.000Z";5906.76
"2026-03-18T12:00:00.000Z";"2026-03-18T12:15:00.000Z";5879.45
"2026-03-18T12:15:00.000Z";"2026-03-18T12:30:00.000Z";5952.51
"2026-03-18T12:30:00.000Z";"2026-03-18T12:45:00.000Z";5954.64
"2026-03-18T12:45:00.000Z";"2026-03-18T13:00:00.000Z";5962.1
"2026-03-18T13:00:00.000Z";"2026-03-18T13:15:00.000Z";5944.7
"2026-03-18T13:15:00.000Z";"2026-03-18T13:30:00.000Z";6016.85
"2026-03-18T13:30:00.000Z";"2026-03-18T13:45:00.000Z";6013.23
"2026-03-18T13:45:00.000Z";"2026-03-18T14:00:00.000Z";6179.48
"2026-03-18T14:00:00.000Z";"2026-03-18T14:15:00.000Z";6312.68
"2026-03-18T14:15:00.000Z";"2026-03-18T14:30:00.000Z";6445.67
"2026-03-18T14:30:00.000Z";"2026-03-18T14:45:00.000Z";6794.76
"2026-03-18T14:45:00.000Z";"2026-03-18T15:00:00.000Z";6711.18
"2026-03-18T15:00:00.000Z";"2026-03-18T15:15:00.000Z";6582.95
"2026-03-18T15:15:00.000Z";"2026-03-18T15:30:00.000Z";6607.7
"2026-03-18T15:30:00.000Z";"2026-03-18T15:45:00.000Z";6737.7
"2026-03-18T15:45:00.000Z";"2026-03-18T16:00:00.000Z";6973.21
"2026-03-18T16:00:00.000Z";"2026-03-18T16:15:00.000Z";7067.14
"2026-03-18T16:15:00.000Z";"2026-03-18T16:30:00.000Z";7164.64
"2026-03-18T16:30:00.000Z";"2026-03-18T16:45:00.000Z";7231.03
"2026-03-18T16:45:00.000Z";"2026-03-18T17:00:00.000Z";7228.9
"2026-03-18T17:00:00.000Z";"2026-03-18T17:15:00.000Z";7405.62
"2026-03-18T17:15:00.000Z";"2026-03-18T17:30:00.000Z";7360.99
"2026-03-18T17:30:00.000Z";"2026-03-18T17:45:00.000Z";7305.54
"2026-03-18T17:45:00.000Z";"2026-03-18T18:00:00.000Z";7315.1
"2026-03-18T18:00:00.000Z";"2026-03-18T18:15:00.000Z";7010.25
"2026-03-18T18:15:00.000Z";"2026-03-18T18:30:00.000Z";7028.83
"2026-03-18T18:30:00.000Z";"2026-03-18T18:45:00.000Z";6943.3
"2026-03-18T18:45:00.000Z";"2026-03-18T19:00:00.000Z";6628.5
"2026-03-18T19:00:00.000Z";"2026-03-18T19:15:00.000Z";6565.6
"2026-03-18T19:15:00.000Z";"2026-03-18T19:30:00.000Z";6520.78
"2026-03-18T19:30:00.000Z";"2026-03-18T19:45:00.000Z";6397.54
"2026-03-18T19:45:00.000Z";"2026-03-18T20:00:00.000Z";6354.39
"2026-03-18T20:00:00.000Z";"2026-03-18T20:15:00.000Z";6353.12
"2026-03-18T20:15:00.000Z";"2026-03-18T20:30:00.000Z";6056.45
"2026-03-18T20:30:00.000Z";"2026-03-18T20:45:00.000Z";6039.76
"2026-03-18T20:45:00.000Z";"2026-03-18T21:00:00.000Z";6095.64
"2026-03-18T21:00:00.000Z";"2026-03-18T21:15:00.000Z";6053.92
"2026-03-18T21:15:00.000Z";"2026-03-18T21:30:00.000Z";6009.79
"2026-03-18T21:30:00.000Z";"2026-03-18T21:45:00.000Z";5908.18
"2026-03-18T21:45:00.000Z";"2026-03-18T22:00:00.000Z";5877.74
"2026-03-18T22:00:00.000Z";"2026-03-18T22:15:00.000Z";5922.33
"2026-03-18T22:15:00.000Z";"2026-03-18T22:30:00.000Z";5867.28
"2026-03-18T22:30:00.000Z";"2026-03-18T22:45:00.000Z";5948.81
"2026-03-18T22:45:00.000Z";"2026-03-18T23:00:00.000Z";5802.6
"2026-03-18T23:00:00.000Z";"2026-03-18T23:15:00.000Z";5768.19
"2026-03-18T23:15:00.000Z";"2026-03-18T23:30:00.000Z";5797.75
"2026-03-18T23:30:00.000Z";"2026-03-18T23:45:00.000Z";5550.08
"2026-03-18T23:45:00.000Z";"2026-03-19T00:00:00.000Z";5401.93
"2026-03-19T00:00:00.000Z";"2026-03-19T00:15:00.000Z";5550.23
"2026-03-19T00:15:00.000Z";"2026-03-19T00:30:00.000Z";5667.29
"2026-03-19T00:30:00.000Z";"2026-03-19T00:45:00.000Z";5834.04
"2026-03-19T00:45:00.000Z";"2026-03-19T01:00:00.000Z";5887.63
"2026-03-19T01:00:00.000Z";"2026-03-19T01:15:00.000Z";5790.35
"2026-03-19T01:15:00.000Z";"2026-03-19T01:30:00.000Z";5665.74
"2026-03-19T01:30:00.000Z";"2026-03-19T01:45:00.000Z";5518.07
"2026-03-19T01:45:00.000Z";"2026-03-19T02:00:00.000Z";5614.85
"2026-03-19T02:00:00.000Z";"2026-03-19T02:15:00.000Z";5499.26
"2026-03-19T02:15:00.000Z";"2026-03-19T02:30:00.000Z";5782.14
"2026-03-19T02:30:00.000Z";"2026-03-19T02:45:00.000Z";5805.97
"2026-03-19T02:45:00.000Z";"2026-03-19T03:00:00.000Z";5919.33
"2026-03-19T03:00:00.000Z";"2026-03-19T03:15:00.000Z";6054.31
"2026-03-19T03:15:00.000Z";"2026-03-19T03:30:00.000Z";6020.79
"2026-03-19T03:30:00.000Z";"2026-03-19T03:45:00.000Z";5810.02
"2026-03-19T03:45:00.000Z";"2026-03-19T04:00:00.000Z";5821.98
"2026-03-19T04:00:00.000Z";"2026-03-19T04:15:00.000Z";5865.59
"2026-03-19T04:15:00.000Z";"2026-03-19T04:30:00.000Z";5836.28
"2026-03-19T04:30:00.000Z";"2026-03-19T04:45:00.000Z";6098.82
"2026-03-19T04:45:00.000Z";"2026-03-19T05:00:00.000Z";6232.01
"2026-03-19T05:00:00.000Z";"2026-03-19T05:15:00.000Z";5982.76
"2026-03-19T05:15:00.000Z";"2026-03-19T05:30:00.000Z";5967.87
"2026-03-19T05:30:00.000Z";"2026-03-19T05:45:00.000Z";6108.71
"2026-03-19T05:45:00.000Z";"2026-03-19T06:00:00.000Z";6253.14
"2026-03-19T06:00:00.000Z";"2026-03-19T06:15:00.000Z";5975.61
"2026-03-19T06:15:00.000Z";"2026-03-19T06:30:00.000Z";5826.84
"2026-03-19T06:30:00.000Z";"2026-03-19T06:45:00.000Z";5883.17
"2026-03-19T06:45:00.000Z";"2026-03-19T07:00:00.000Z";5742.5
"2026-03-19T07:00:00.000Z";"2026-03-19T07:15:00.000Z";5623.83
"2026-03-19T07:15:00.000Z";"2026-03-19T07:30:00.000Z";5566.91
"2026-03-19T07:30:00.000Z";"2026-03-19T07:45:00.000Z";5659.42
"2026-03-19T07:45:00.000Z";"2026-03-19T08:00:00.000Z";5585.14
"2026-03-19T08:00:00.000Z";"2026-03-19T08:15:00.000Z";5443.07
"2026-03-19T08:15:00.000Z";"2026-03-19T08:30:00.000Z";5546.43
"2026-03-19T08:30:00.000Z";"2026-03-19T08:45:00.000Z";5494.37
"2026-03-19T08:45:00.000Z";"2026-03-19T09:00:00.000Z";5165.66
"2026-03-19T09:00:00.000Z";"2026-03-19T09:15:00.000Z";5110.17
"2026-03-19T09:15:00.000Z";"2026-03-19T09:30:00.000Z";4972.15
"2026-03-19T09:30:00.000Z";"2026-03-19T09:45:00.000Z";4767.17
"2026-03-19T09:45:00.000Z";"2026-03-19T10:00:00.000Z";4867.53
"2026-03-19T10:00:00.000Z";"2026-03-19T10:15:00.000Z";5179.15
"2026-03-19T10:15:00.000Z";"2026-03-19T10:30:00.000Z";5160.76
"2026-03-19T10:30:00.000Z";"2026-03-19T10:45:00.000Z";5175.69
"2026-03-19T10:45:00.000Z";"2026-03-19T11:00:00.000Z";5151.57
"2026-03-19T11:00:00.000Z";"2026-03-19T11:15:00.000Z";5112.69
"2026-03-19T11:15:00.000Z";"2026-03-19T11:30:00.000Z";5212.14
"2026-03-19T11:30:00.000Z";"2026-03-19T11:45:00.000Z";5174.25
"2026-03-19T11:45:00.000Z";"2026-03-19T12:00:00.000Z";5093.74
"2026-03-19T12:00:00.000Z";"2026-03-19T12:15:00.000Z";5179.71
"2026-03-19T12:15:00.000Z";"2026-03-19T12:30:00.000Z";5251.17
"2026-03-19T12:30:00.000Z";"2026-03-19T12:45:00.000Z";5145.97
"2026-03-19T12:45:00.000Z";"2026-03-19T13:00:00.000Z";5015.03
"2026-03-19T13:00:00.000Z";"2026-03-19T13:15:00.000Z";5063.36
"2026-03-19T13:15:00.000Z";"2026-03-19T13:30:00.000Z";5005.17
"2026-03-19T13:30:00.000Z";"2026-03-19T13:45:00.000Z";5131.25
"2026-03-19T13:45:00.000Z";"2026-03-19T14:00:00.000Z";5089.96
"2026-03-19T14:00:00.000Z";"2026-03-19T14:15:00.000Z";4929.4
"2026-03-19T14:15:00.000Z";"2026-03-19T14:30:00.000Z";4907.04
"2026-03-19T14:30:00.000Z";"2026-03-19T14:45:00.000Z";5011.3
